file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\WorkspaceExecuteCommandHandler.java,org.eclipse.jdt.ls.core.internal.handlers.WorkspaceExecuteCommandHandler$CommandHandlerHolder,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,10,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\ResourceUtils.java,org.eclipse.jdt.ls.core.internal.ResourceUtils$Anonymous1,anonymous,2,2,0,2,4,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,1,1,0,0,1,1,0,1,3,0,0,0,7,-1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\refactoring\participants\ResourceModifications.java,org.eclipse.jdt.ls.core.internal.corext.refactoring.participants.ResourceModifications$MoveDescription,innerclass,4,4,0,4,5,2,0,6,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,17,1,0,1,0,0,0,0,2,0,2,1,0,0,0,17,9,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\managers\MavenProjectImporter.java,org.eclipse.jdt.ls.core.internal.managers.MavenProjectImporter$Anonymous2,anonymous,2,2,0,2,2,1,0,3,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,10,1,1,0,0,0,0,1,1,0,1,1,0,0,0,15,-1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\managers\MavenProjectImporter.java,org.eclipse.jdt.ls.core.internal.managers.MavenProjectImporter$Anonymous1,anonymous,3,3,0,3,3,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,0,0,0,0,0,1,0,1,2,0,0,0,18,-1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\JDTUtils.java,org.eclipse.jdt.ls.core.internal.JDTUtils$LocationType,enum,4,4,0,4,2,1,0,1,1,0.0,0.0,0.0,2,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,2,0,0,59,9,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\managers\ContentProviderManager.java,org.eclipse.jdt.ls.core.internal.managers.ContentProviderManager$ContentProviderDescriptor,innerclass,4,4,0,4,10,1,0,9,0,0.5,0.6666667,1.0,4,0,3,1,0,0,3,0,0,1,5,0,3,2,0,0,4,0,4,48,4,0,3,2,0,3,2,11,2,9,2,0,0,0,54,10,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\BaseDocumentLifeCycleHandler.java,org.eclipse.jdt.ls.core.internal.handlers.BaseDocumentLifeCycleHandler$DocumentMonitor,innerclass,3,3,0,3,4,1,0,3,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,1,17,1,0,0,0,0,1,1,3,0,3,1,0,0,0,47,1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\eclipse\gh2871\project1\src\org\sample\First.java,org.sample.First,class,0,1,1,0,0,1,1,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1025,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\cleanup\TryWithResourceCleanUp.java,org.eclipse.jdt.ls.core.internal.cleanup.TryWithResourceCleanUp,class,4,5,1,4,4,1,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,15,4,0,1,0,0,1,0,1,0,1,1,0,0,0,35,1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\commands\VmCommand.java,org.eclipse.jdt.ls.core.internal.commands.VmCommand,class,4,4,0,4,5,1,0,7,1,0.5,NaN,NaN,2,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,31,1,2,0,0,1,1,0,6,0,5,3,0,1,0,30,1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\WorkspaceExecuteCommandHandler.java,org.eclipse.jdt.ls.core.internal.handlers.WorkspaceExecuteCommandHandler,class,12,17,5,12,23,1,0,38,54,0.8333333,0.027777778,0.027777778,12,1,9,3,0,0,9,0,0,4,6,5,0,6,0,0,5,0,10,170,8,3,3,0,0,9,3,22,0,30,1,1,2,8,88,1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corext\util\JavaElementResourceMapping.java,org.eclipse.jdt.ls.core.internal.corext.util.JavaElementResourceMapping$CompilationUnitResourceMapping,innerclass,7,7,0,7,4,3,0,4,0,0.0,1.0,1.0,4,0,3,1,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,16,3,0,0,0,0,0,1,1,0,1,0,0,0,0,21,26,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corrections\proposals\NewVariableCorrectionProposal.java,org.eclipse.jdt.ls.core.internal.corrections.proposals.NewVariableCorrectionProposal,class,44,48,4,44,87,5,0,112,36,0.77205884,1.0,1.0,17,0,2,14,1,0,3,0,0,0,8,5,5,3,0,0,8,0,3,378,42,6,35,0,3,6,28,126,4,100,5,1,0,0,158,1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\handlers\SharedIndexTest.java,org.eclipse.jdt.ls.core.internal.handlers.SharedIndexTest,class,6,6,0,6,4,2,0,21,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,34,0,1,1,2,2,5,0,10,0,8,4,0,0,0,55,1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corrections\proposals\GetterSetterCorrectionSubProcessor.java,org.eclipse.jdt.ls.core.internal.corrections.proposals.GetterSetterCorrectionSubProcessor$SelfEncapsulateFieldProposal,innerclass,8,8,0,8,5,3,0,15,6,0.0,0.0,0.0,4,2,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,28,4,0,0,1,0,0,0,2,0,2,1,0,0,0,25,9,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\OrganizeImportsHandler.java,org.eclipse.jdt.ls.core.internal.handlers.OrganizeImportsHandler$Anonymous1,anonymous,4,4,0,4,3,1,0,4,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,1,0,0,0,0,1,0,1,1,0,0,0,14,-1,0
E:\Desktop\Courses\OOP\Week6\Project\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\javadoc\AbstractJavaDocConverter.java,org.eclipse.jdt.ls.core.internal.javadoc.AbstractJavaDocConverter,class,3,9,6,3,12,1,2,4,9,0.72222215,0.1,0.1,6,0,4,1,0,1,5,1,0,0,3,0,0,3,0,0,0,0,0,31,2,0,4,0,0,0,0,5,0,5,1,0,0,0,34,1024,0
