Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
priam,com.netflix.priam.google,GoogleFileIterator,6,0,5,3,53,9,0,0,0.0,0,0
priam,com.netflix.priam.health,CassandraMonitor,7,1,9,5,99,17,0,0,0.3333333333333333,6,6
priam,com.netflix.priam.health,InstanceState,18,0,38,36,147,38,0,0,0.13157894736842105,24,3
priam,com.netflix.priam.health,RestoreStatus,6,0,12,12,45,12,0,0,0.16666666666666666,1,1
priam,com.netflix.priam.health,IThriftChecker,0,0,1,0,3,1,1,0,-1.0,2,0
priam,com.netflix.priam.health,ThriftChecker,2,0,2,2,33,5,0,1,0.0,2,1
priam,com.netflix.priam.health,TestCassandraMonitor,8,0,5,4,107,8,0,0,0.0,0,7
priam,com.netflix.priam.health,TestInstanceStatus,2,0,4,2,45,5,0,0,0.5,0,2
priam,com.netflix.priam.health,TestInstanceState,1,0,2,0,18,3,0,0,0.0,1,1
priam,com.netflix.priam.health,TestThriftChecker,3,0,5,5,59,5,0,0,0.0,0,2
priam,com.netflix.priam.identity.config,AWSInstanceInfo,17,0,15,13,131,37,0,1,0.3333333333333333,1,1
priam,com.netflix.priam.identity.config,InstanceInfo,0,0,11,0,63,11,3,0,-1.0,29,0
priam,com.netflix.priam.identity.config,LocalInstanceInfo,1,0,10,10,36,10,0,1,0.0,0,0
priam,com.netflix.priam.identity.config,FakeInstanceInfo,6,0,14,14,58,14,0,1,0.2857142857142857,0,0
priam,com.netflix.priam.identity.config,TestAWSInstanceInfo,1,0,5,5,56,5,0,0,0.0,0,1
priam,com.netflix.priam.identity,DoubleRing,6,0,5,4,62,10,0,0,0.0,3,5
priam,com.netflix.priam.identity,IMembership,0,0,8,0,48,8,1,0,-1.0,9,0
priam,com.netflix.priam.identity,InstanceIdentity,11,1,12,10,84,21,0,0,0.0,24,7
priam,com.netflix.priam.identity,IPriamInstanceFactory,0,0,5,0,42,5,1,0,-1.0,10,1
priam,com.netflix.priam.identity,PriamInstance,13,0,24,24,89,24,0,0,0.16666666666666666,14,0
