Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
dubbo-compatible,com.alibaba.dubbo.remoting.exchange,Exchanger,0,0,0,0,2,0,0,0,-1.0,0,0
dubbo-compatible,com.alibaba.dubbo.remoting.exchange,ResponseCallback,0,0,2,0,15,2,0,0,-1.0,2,0
dubbo-compatible,com.alibaba.dubbo.remoting.exchange,ResponseFuture,0,0,4,0,26,4,0,0,-1.0,1,1
dubbo-compatible,com.alibaba.dubbo.remoting.http,HttpBinder,0,0,0,0,2,0,0,0,-1.0,0,0
dubbo-compatible,com.alibaba.dubbo.remoting.telnet,TelnetHandler,0,0,2,0,6,2,0,0,-1.0,0,1
dubbo-compatible,com.alibaba.dubbo.remoting.zookeeper,ZookeeperTransporter,0,0,0,0,2,0,0,0,-1.0,0,0
dubbo-compatible,com.alibaba.dubbo.rpc.cluster,Cluster,0,0,2,0,6,2,0,0,-1.0,0,1
dubbo-compatible,com.alibaba.dubbo.rpc.cluster,Configurator,0,0,3,0,16,3,0,0,-1.0,0,1
dubbo-compatible,com.alibaba.dubbo.rpc.cluster,ConfiguratorFactory,0,0,2,0,6,2,0,0,-1.0,0,1
dubbo-compatible,com.alibaba.dubbo.rpc.cluster,Directory,0,0,3,0,8,3,0,0,-1.0,1,1
dubbo-compatible,com.alibaba.dubbo.rpc.cluster,LoadBalance,0,0,2,0,8,2,0,0,-1.0,0,3
dubbo-compatible,com.alibaba.dubbo.rpc.cluster,Merger,0,0,0,0,2,0,0,0,-1.0,0,0
dubbo-compatible,com.alibaba.dubbo.rpc.cluster,Router,0,0,8,0,25,9,0,0,-1.0,3,4
dubbo-compatible,com.alibaba.dubbo.rpc.cluster,RouterFactory,0,0,2,0,6,2,0,0,-1.0,0,1
dubbo-compatible,com.alibaba.dubbo.rpc.cluster,RuleConverter,0,0,2,0,6,2,0,0,-1.0,0,1
dubbo-compatible,com.alibaba.dubbo.rpc.cluster.loadbalance,AbstractLoadBalance,0,0,4,1,26,9,0,0,-1.0,1,5
dubbo-compatible,com.alibaba.dubbo.rpc,Exporter,1,0,8,5,25,8,1,0,-1.0,0,1
dubbo-compatible,com.alibaba.dubbo.rpc,CompatibleExporter,1,0,5,5,18,5,0,1,0.0,0,1
dubbo-compatible,com.alibaba.dubbo.rpc,Filter,0,0,2,0,18,4,0,0,-1.0,1,3
dubbo-compatible,com.alibaba.dubbo.rpc,Invocation,1,0,40,19,120,40,2,0,-1.0,18,1
dubbo-compatible,com.alibaba.dubbo.rpc,CompatibleInvocation,1,0,19,19,60,19,0,1,0.10526315789473684,0,1
dubbo-compatible,com.alibaba.dubbo.rpc,Invoker,1,0,14,10,62,18,1,0,-1.0,15,2
dubbo-compatible,com.alibaba.dubbo.rpc,CompatibleInvoker,1,0,10,10,52,14,0,1,0.0,0,2
dubbo-compatible,com.alibaba.dubbo.rpc,InvokerListener,0,0,4,0,10,4,0,0,-1.0,0,1
dubbo-compatible,com.alibaba.dubbo.rpc,Protocol,0,0,5,0,13,5,0,0,-1.0,0,2
dubbo-compatible,com.alibaba.dubbo.rpc,ProxyFactory,0,0,6,0,14,6,0,0,-1.0,0,2
