Project Name,Package Name,Type Name,Code Smell
guava,com.google.common.cache,ReferenceEntry,Cyclic-Dependent Modularization
guava,com.google.common.cache,RemovalListeners,Unutilized Abstraction
guava,com.google.common.cache,Striped64,Unutilized Abstraction
guava,com.google.common.collect,AbstractBiMap,Insufficient Modularization
guava,com.google.common.collect,KeySet,Unutilized Abstraction
guava,com.google.common.collect,KeySet,Broken Hierarchy
guava,com.google.common.collect,ValueSet,Unutilized Abstraction
guava,com.google.common.collect,ValueSet,Broken Hierarchy
guava,com.google.common.collect,BiMapEntry,Unutilized Abstraction
guava,com.google.common.collect,EntrySet,Unutilized Abstraction
guava,com.google.common.collect,EntrySet,Broken Hierarchy
guava,com.google.common.collect,Inverse,Unutilized Abstraction
guava,com.google.common.collect,AbstractIndexedListIterator,Unutilized Abstraction
guava,com.google.common.collect,AbstractIndexedListIterator,Broken Hierarchy
guava,com.google.common.collect,AbstractIterator,Unutilized Abstraction
guava,com.google.common.collect,AbstractIterator,Broken Hierarchy
guava,com.google.common.collect,AbstractListMultimap,Unutilized Abstraction
guava,com.google.common.collect,AbstractListMultimap,Rebellious Hierarchy
guava,com.google.common.collect,AbstractMapBasedMultimap,Cyclic-Dependent Modularization
guava,com.google.common.collect,AbstractMapBasedMultimap,Insufficient Modularization
guava,com.google.common.collect,WrappedCollection,Unutilized Abstraction
guava,com.google.common.collect,WrappedIterator,Unutilized Abstraction
guava,com.google.common.collect,WrappedSet,Unutilized Abstraction
guava,com.google.common.collect,WrappedSortedSet,Unutilized Abstraction
guava,com.google.common.collect,WrappedSortedSet,Broken Hierarchy
guava,com.google.common.collect,WrappedNavigableSet,Unutilized Abstraction
guava,com.google.common.collect,WrappedList,Unutilized Abstraction
guava,com.google.common.collect,WrappedListIterator,Unutilized Abstraction
guava,com.google.common.collect,WrappedListIterator,Broken Hierarchy
guava,com.google.common.collect,RandomAccessWrappedList,Unutilized Abstraction
guava,com.google.common.collect,KeySet,Unutilized Abstraction
guava,com.google.common.collect,SortedKeySet,Unutilized Abstraction
guava,com.google.common.collect,SortedKeySet,Broken Hierarchy
guava,com.google.common.collect,NavigableKeySet,Unutilized Abstraction
guava,com.google.common.collect,Itr,Unutilized Abstraction
guava,com.google.common.collect,AsMap,Unutilized Abstraction
guava,com.google.common.collect,AsMap,Cyclic-Dependent Modularization
guava,com.google.common.collect,AsMapEntries,Unutilized Abstraction
guava,com.google.common.collect,AsMapIterator,Unutilized Abstraction
guava,com.google.common.collect,SortedAsMap,Unutilized Abstraction
guava,com.google.common.collect,NavigableAsMap,Unutilized Abstraction
guava,com.google.common.collect,NavigableAsMap,Insufficient Modularization
guava,com.google.common.collect,AbstractMapBasedMultiset,Unutilized Abstraction
guava,com.google.common.collect,AbstractMapBasedMultiset,Insufficient Modularization
guava,com.google.common.collect,MapBasedMultisetIterator,Unutilized Abstraction
guava,com.google.common.collect,AbstractMapEntry,Unutilized Abstraction
guava,com.google.common.collect,AbstractMultimap,Insufficient Modularization
guava,com.google.common.collect,Entries,Unutilized Abstraction
guava,com.google.common.collect,EntrySet,Unutilized Abstraction
guava,com.google.common.collect,EntrySet,Broken Hierarchy
guava,com.google.common.collect,Values,Unutilized Abstraction
guava,com.google.common.collect,AbstractMultiset,Unutilized Abstraction
guava,com.google.common.collect,AbstractMultiset,Insufficient Modularization
guava,com.google.common.collect,ElementSet,Unutilized Abstraction
guava,com.google.common.collect,EntrySet,Unutilized Abstraction
guava,com.google.common.collect,AbstractNavigableMap,Unutilized Abstraction
guava,com.google.common.collect,AbstractNavigableMap,Broken Hierarchy
guava,com.google.common.collect,AbstractNavigableMap,Insufficient Modularization
guava,com.google.common.collect,DescendingMap,Unutilized Abstraction
guava,com.google.common.collect,AbstractRangeSet,Unutilized Abstraction
guava,com.google.common.collect,AbstractRangeSet,Rebellious Hierarchy
guava,com.google.common.collect,AbstractSequentialIterator,Unutilized Abstraction
guava,com.google.common.collect,AbstractSequentialIterator,Broken Hierarchy
guava,com.google.common.collect,AbstractSetMultimap,Unutilized Abstraction
guava,com.google.common.collect,AbstractSetMultimap,Rebellious Hierarchy
guava,com.google.common.collect,AbstractSortedKeySortedSetMultimap,Unutilized Abstraction
guava,com.google.common.collect,DescendingMultisetImpl,Unutilized Abstraction
guava,com.google.common.collect,AbstractSortedSetMultimap,Unutilized Abstraction
guava,com.google.common.collect,AbstractSortedSetMultimap,Rebellious Hierarchy
guava,com.google.common.collect,AbstractTable,Insufficient Modularization
guava,com.google.common.collect,CellSet,Unutilized Abstraction
guava,com.google.common.collect,Values,Unutilized Abstraction
guava,com.google.common.collect,AllEqualOrdering,Cyclic-Dependent Modularization
guava,com.google.common.collect,ArrayListMultimap,Unutilized Abstraction
guava,com.google.common.collect,ArrayListMultimap,Broken Hierarchy
guava,com.google.common.collect,ArrayListMultimapGwtSerializationDependencies,Unutilized Abstraction
guava,com.google.common.collect,ArrayTable,Insufficient Modularization
guava,com.google.common.collect,ArrayMap,Unutilized Abstraction
guava,com.google.common.collect,Column,Unutilized Abstraction
guava,com.google.common.collect,ColumnMap,Unutilized Abstraction
guava,com.google.common.collect,Row,Unutilized Abstraction
guava,com.google.common.collect,RowMap,Unutilized Abstraction
guava,com.google.common.collect,BaseImmutableMultimap,Unnecessary Abstraction
guava,com.google.common.collect,BaseImmutableMultimap,Unutilized Abstraction
guava,com.google.common.collect,CartesianList,Cyclic-Dependent Modularization
guava,com.google.common.collect,ClassToInstanceMap,Unutilized Abstraction
guava,com.google.common.collect,CollectCollectors,Cyclic-Dependent Modularization
guava,com.google.common.collect,CollectCollectors,Insufficient Modularization
guava,com.google.common.collect,EnumSetAccumulator,Cyclic-Dependent Modularization
guava,com.google.common.collect,EnumMapAccumulator,Cyclic-Dependent Modularization
guava,com.google.common.collect,Collections2,Cyclic-Dependent Modularization
